#NSGA2
popsize 100
maxGen 200
numVar 22
numObj 3
numCons 4
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	100
totalTime	20.4785
firstFrontCount	5
frontCount	69
avgEvalTime	0.203051
#end
NumDecks	SLayout	Length	Width	Height	Wheelbase	Structure	NumChargers	Gangway	Pitch	SWidth	MType	DWidth	Topology	UPower	Capacity	ChaPow	PSpace	FA1	FA2	RA1	RA2	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	
1	2	8	2.58647	3.32158	4.5	2	15	0.500237	0.806706	0.417261	4	0.704079	3	68	70	50	0.25	5	1	14.018	1	1.47048	-27.4393	0.0775564	0	0	0	0	
2	3	11.9011	2.58647	3.89522	4.5	3	53	0.527381	0.806706	0.422558	4	0.805306	3	52	126	67	0.175	5	1.01922	18.7482	1	0.507558	-12.1622	0.162283	0	0	0	0	
1	3	16.4343	2.7	3.11672	5.48184	2	200	0.549974	0.81	0.45	3	0.831251	4	66	446	463	0.190422	33.0931	9.46575	35	4.46054	77494.8	-38.2577	900	0	0	0	0	
1	2	14.3224	2.50125	2.3	7	3	160	0.55	0.809084	0.45	2	0.913081	4	55	330	500	0.25	34.9964	15.499	13.9092	1	0.825434	-38.2007	0.563514	0	0	0	0	
1	3	14.1773	2.66573	2.3	6.1471	3	32	0.55	0.81	0.45	2	0.913081	4	55	330	50	0.246467	34.9964	13.6136	15.5116	1	116376	-38.3416	900	0	0	0	0	
1	4	11.9011	2.50371	3.02045	4.96546	3	26	0.55	0.809926	0.45	1	0.812339	3	50	140	50	0.206632	29.936	2.43842	14.018	5.93687	0.541733	-19.5695	0.131525	0	0	0	0	
1	2	14.1773	2.7	2.32841	6.29277	2	99	0.55	0.81	0.45	3	0.879053	3	73	321	50	0.224078	33.6462	4.61761	15.5116	13.0076	135095	-38.3455	900	0	0	0	0	
1	3	14.1773	2.49773	2.3	6.1471	3	55	0.55	0.81	0.45	2	0.913081	5	55	304	50	0.246467	34.9964	2.11762	22.943	1	122297	-38.3439	900	0	0	0	0	
1	2	8	2.6265	3.32158	4.5	2	48	0.500237	0.81	0.435407	2	0.724215	3	56	70	50	0.248493	5	1.32443	14.018	1.00755	1.43655	-26.522	0.0886879	0	0	0	0	
1	3	16.4343	2.7	3.11672	5.48184	2	200	0.55	0.81	0.45	3	0.831251	4	66	208	463	0.190422	33.0931	9.46575	35	4.01427	77494.8	-38.2974	900	0	0	0	0	
1	3	14.1773	2.20003	3.10226	6.57369	3	17	0.537655	0.770411	0.427156	4	1.00113	3	55	173	50	0.246467	34.1233	8.12008	15.5116	1	0.584802	-29.4223	0.13441	0	0	0	0	
1	2	8	2.58647	3.1496	4.5	2	17	0.500237	0.81	0.425961	1	0.704079	3	59	93	50	0.25	5.62697	1	29.3903	3.27125	1.45073	-27.7418	0.0777109	0	0	0	0	
1	3	14.2019	2.66573	2.56517	5.60247	3	17	0.55	0.770411	0.427156	1	1.5	3	60	330	50	0.246467	34.1233	1	15.5116	3.4385	0.518588	-32.2864	0.160983	0	0	0	0	
1	3	14.1773	2.28968	2.85938	6.57369	3	17	0.537655	0.767876	0.427156	4	1.00113	3	55	173	50	0.246467	35	4.41293	15.5116	1	0.571855	-35.1453	0.13618	0	0	0	0	
2	3	9.333	2.50371	3.8484	4.95197	3	28	0.529546	0.808998	0.405112	2	0.714337	3	50	92	50	0.206632	17.5797	1	12.417	8.36801	0.902545	-12.8343	0.104857	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	140	50	0.206632	29.936	1	14.018	5.93687	0.56519	-24.9298	0.132517	0	0	0	0	
1	2	11.9011	2.58647	3.32158	7	2	48	0.510574	0.81	0.41913	1	0.902948	3	68	147	50	0.25	9.32326	3.19604	14.018	5.01739	1.00222	-29.8821	0.120052	0	0	0	0	
1	3	11.9011	2.50455	3.29563	5.06779	3	55	0.51755	0.809926	0.432598	1	1.14975	3	50	140	50	0.206632	29.936	3.12161	9.19255	1.56149	0.557544	-21.7783	0.140875	0	0	0	0	
1	2	8	2.58647	3.09234	5.06729	2	37	0.500237	0.81	0.425961	1	0.65	3	50	93	50	0.25	5	3.19604	29.3903	3.27125	1.45419	-31.2558	0.0884745	0	0	0	0	
1	2	8	2.59371	3.70246	4.5	3	17	0.500237	0.81	0.425961	4	0.704079	3	50	93	50	0.25	5	3.19604	23.7389	3.27125	1.40535	-21.1216	0.0873695	0	0	0	0	
1	3	14.1773	2.66573	2.81735	7	3	55	0.55	0.770411	0.427156	1	1.00113	3	55	330	50	0.246467	35	13.6136	15.5116	1	0.523828	-34.0182	0.180178	0	0	0	0	
1	2	8	2.58647	3.1496	5.06729	2	37	0.500237	0.81	0.425961	1	0.704079	3	50	93	50	0.25	5	3.19604	29.3903	3.27125	1.45661	-31.3114	0.0885841	0	0	0	0	
1	2	11.9011	2.58647	3.32158	7	3	51	0.55	0.81	0.425475	1	0.704079	3	68	147	50	0.25	31.5166	3.19604	14.018	5.01739	0.919864	-33.1118	0.120696	0	0	0	0	
1	2	11.9011	2.58647	3.32158	4.99676	2	17	0.520611	0.81	0.425961	2	0.65	3	50	93	50	0.25	5	3.19604	15.6204	6.38407	1.00025	-20.1285	0.10179	0	0	0	0	
1	2	11.9011	2.58647	3.32158	4.5	2	6	0.500237	0.806706	0.424441	3	1.00699	3	68	150	87	0.25	21.0543	3.19604	6.95345	1	1.01018	-22.6003	0.105055	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	142	50	0.206632	29.936	1	14.018	5.93687	0.56515	-24.9297	0.132607	0	0	0	0	
1	3	13.7512	2.6097	3.11672	5.75961	2	66	0.55	0.81	0.440852	3	0.802198	4	114	200	50	0.221097	26.5082	9.50802	13.6117	3.94763	0.61093	-36.022	0.207777	0	0	0	0	
1	2	8	2.59991	2.3	5.44636	2	53	0.532109	0.809067	0.419497	2	1.5	3	68	70	50	0.25	35	3.19604	5	4.68176	1.45617	-33.2894	0.0989741	0	0	0	0	
1	3	14.1773	2.59335	2.3	7	3	47	0.55	0.81	0.45	2	0.913081	4	55	330	50	0.25	34.9964	13.6136	15.5116	1	120242	-38.3427	900	0	0	0	0	
1	3	12.9173	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	140	50	0.206632	13.418	1	14.018	5.93687	0.541281	-33.8939	0.145931	0	0	0	0	
1	3	11.9011	2.50371	3.29563	5.06779	3	59	0.51755	0.809926	0.45	1	1.14975	3	50	140	50	0.206632	29.936	3.12161	9.19255	1.56149	0.557535	-23.4089	0.142631	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.465097	0.81	0.45	1	0.812339	3	80	142	50	0.206632	29.936	1	14.018	5.93687	0.531902	-24.0942	0.145377	0	0	0	0	
1	3	14.1773	2.66573	2.56517	5.60247	3	17	0.55	0.770411	0.427156	4	1.00113	3	60	330	50	0.246467	34.1233	4.22803	15.5116	1	0.525525	-35.7522	0.165832	0	0	0	0	
2	3	11.9011	2.57515	3.89522	7	3	53	0.50926	0.81	0.437981	2	0.812987	3	58	126	50	0.204604	5	1.01922	17.1126	1	0.553887	-20.5474	0.142717	0	0	0	0	
2	3	11.9011	2.58647	3.89522	4.5	3	53	0.536144	0.806706	0.422558	4	0.805306	3	52	126	67	0.175	5	1.01922	18.7482	4.98743	0.512933	-12.4797	0.167016	0	0	0	0	
1	2	11.9011	2.58647	3.32158	7	2	48	0.508074	0.81	0.41913	1	0.704079	3	68	124	50	0.25	6.09951	3.19604	14.018	5.01739	1.00494	-29.7259	0.118734	0	0	0	0	
1	3	14.1773	2.20035	2.49524	5.96565	3	163	0.548902	0.81	0.45	3	0.92821	3	50	199	155	0.209736	25.8937	5.29171	16.1048	4.80831	0.542575	-37.4968	0.289888	0	0	0	0	
1	3	14.1773	2.59335	2.3	7	3	1	0.55	0.81	0.45	2	0.913081	4	55	330	50	0.25	34.9964	13.6136	15.5116	1	120242	-38.3427	900	0	0	0	0	
1	3	14.1773	2.49773	2.3	6.1471	3	55	0.55	0.81	0.45	2	0.913081	5	55	330	50	0.246467	34.9964	13.6136	22.943	1	122297	-38.343	900	0	0	0	0	
1	3	14.1773	2.20035	2.81321	5.43563	3	163	0.541576	0.81	0.45	3	0.847463	4	50	70	245	0.209736	26.1039	6.55429	13.6374	7.94563	0.613975	-37.9224	0.405884	0	0	0	0	
1	2	9.57467	2.58563	3.32158	4.5	2	15	0.481682	0.806706	0.434662	4	0.704079	3	54	70	87	0.175	5	1	27.3144	7.87174	0.984292	-22.958	0.105489	0	0	0	0	
1	2	14.1773	2.7	2.37283	6.22884	1	23	0.544986	0.752188	0.448595	3	0.704119	4	50	328	198	0.224078	33.5507	2.78023	15.5116	13.0076	0.811038	-36.9556	0.203608	0	0	0	0	
1	3	14.1773	2.20035	2.81321	5.96565	3	163	0.545307	0.81	0.45	3	1.00902	3	50	70	245	0.209736	25.8937	12.7438	13.6374	4.80831	0.583496	-37.7915	0.376928	0	0	0	0	
1	3	11.9011	2.50371	3.29563	5.06779	3	59	0.51755	0.772152	0.45	1	1.14975	3	50	140	50	0.206632	29.936	3.12161	26.8062	1.56149	0.547836	-23.0824	0.145325	0	0	0	0	
1	3	14.1773	2.20035	2.81321	6.97618	3	163	0.541576	0.81	0.45	3	1.09402	3	50	154	159	0.209736	25.8937	1	15.7579	1	0.536558	-37.3728	0.282956	0	0	0	0	
1	3	14.1773	2.66573	2.81735	7	3	55	0.55	0.770411	0.427156	1	1.00113	4	55	330	50	0.246467	35	13.6136	15.5116	1	0.562348	-35.7522	0.209521	0	0	0	0	
1	2	14.1773	2.50125	2.3	7	3	160	0.55	0.809084	0.45	2	0.913081	4	55	330	500	0.25	34.9964	15.499	13.9092	1	0.838945	-38.1603	0.561564	0	0	0	0	
1	3	14.1773	2.20035	2.81321	5.33924	2	163	0.520928	0.807708	0.45	3	1.12111	3	65	111	120	0.209736	30.6025	1.1538	35	7.94563	0.591685	-37.1343	0.262442	0	0	0	0	
2	3	11.9011	2.58647	3.89522	4.5	3	53	0.50926	0.789053	0.417261	3	0.65	3	50	127	87	0.189729	8.46892	1.01922	18.7482	1	0.528773	-11.1213	0.160888	0	0	0	0	
1	3	11.9011	2.50371	3.29563	5.06779	3	59	0.509551	0.809926	0.45	1	1.14975	3	50	140	50	0.206632	29.936	2.43842	14.018	1.56149	0.557394	-23.2385	0.142554	0	0	0	0	
1	3	13.7512	2.6097	3.11672	5.75961	2	71	0.55	0.81	0.447729	3	0.802198	5	114	200	93	0.221097	26.5082	9.50802	13.6117	3.94763	0.618152	-36.7534	0.22021	0	0	0	0	
1	2	11.9011	2.58647	3.32158	5.35216	3	18	0.500237	0.806706	0.424441	3	1.00699	3	68	150	87	0.25	21.0543	3.19604	6.95345	1	0.92697	-22.7707	0.111449	0	0	0	0	
2	3	9.333	2.50371	3.8484	4.95197	3	28	0.529546	0.808998	0.405112	2	0.994277	3	88	96	50	0.206632	17.5797	5.13489	12.417	8.36801	0.917701	-14.6586	0.109057	0	0	0	0	
2	3	9.333	2.50371	3.8484	4.95197	3	28	0.529546	0.808998	0.405112	2	0.714337	3	88	92	50	0.206632	17.5797	1	12.417	8.36801	0.911958	-14.5747	0.106256	0	0	0	0	
1	3	14.1773	2.23809	2.81321	5.53243	2	163	0.520928	0.79392	0.45	3	1.03784	3	65	111	50	0.204223	26.5117	1	9.56351	7.94563	0.570893	-36.8385	0.22232	0	0	0	0	
1	3	11.9011	2.58647	4.02591	4.5	3	53	0.55	0.806706	0.422558	4	0.65	3	52	126	67	0.175	5	1.01922	18.7482	1.4123	0.509929	-12.3339	0.163512	0	0	0	0	
1	2	9.57467	2.58647	3.32158	4.5	2	15	0.524091	0.806706	0.417261	4	0.704079	3	54	70	87	0.25	5	1	27.3144	1	1.35814	-22.7483	0.0893304	0	0	0	0	
1	2	14.1773	2.7	2.78238	6.22884	3	23	0.55	0.752188	0.448595	3	0.704119	4	50	328	421	0.224078	26.9395	2.78023	15.5116	7.15957	0.628274	-37.2231	0.221846	0	0	0	0	
1	3	11.9011	2.58647	4.02591	4.5	3	53	0.55	0.806706	0.422558	4	0.65	3	52	126	67	0.175	5	1.01922	18.7482	1.4123	0.509929	-12.3339	0.163512	0	0	0	0	
1	2	11.9011	2.58647	3.1496	4.5	2	17	0.500237	0.81	0.425961	1	0.704079	3	50	70	50	0.25	5	3.19604	5	3.27125	0.999282	-14.4728	0.102481	0	0	0	0	
1	3	14.1773	2.20035	2.81321	5.96565	3	163	0.545307	0.81	0.45	3	1.00902	3	50	70	245	0.209736	25.8937	12.7438	13.6374	4.80831	0.583496	-37.7915	0.376928	0	0	0	0	
1	3	14.1773	2.66573	2.58576	5.60247	3	17	0.55	0.770411	0.427156	2	0.878411	3	60	330	50	0.246467	34.1233	4.39221	15.5116	1	0.519095	-34.0081	0.161488	0	0	0	0	
1	2	9.57467	2.58647	3.32158	4.5	3	15	0.500237	0.806706	0.419067	2	0.704079	3	54	70	87	0.25	5	1	27.3144	1	1.24616	-20.6334	0.0851893	0	0	0	0	
1	3	14.1773	2.20035	2.81321	5.29788	2	163	0.520928	0.81	0.45	3	1.12111	3	73	111	106	0.209736	29.2095	6.55429	9.56351	7.94563	0.601119	-37.1905	0.259157	0	0	0	0	
2	2	8.04058	2.58647	3.89522	5.3256	3	53	0.516847	0.806706	0.417261	1	0.665248	3	157	167	50	0.244428	30.6262	3.19604	30.9525	1.45927	1.41958	-23.3767	0.113307	0	0	0	0	
1	2	14.1773	2.7	2.78238	6.22884	3	23	0.55	0.752188	0.444817	3	0.704119	4	50	330	299	0.224078	26.9395	2.78023	15.5116	7.15957	0.623985	-36.7767	0.207069	0	0	0	0	
1	2	14.3224	2.50125	2.3	7	3	160	0.55	0.809084	0.45	2	0.913081	4	55	330	500	0.25	34.9964	15.499	13.9092	1	0.825434	-38.2007	0.563514	0	0	0	0	
2	2	8.04058	2.58647	3.89522	5.3256	3	53	0.516847	0.806706	0.417261	1	0.665248	3	157	167	50	0.249457	14.3569	3.19604	14.018	1	1.41822	-23.323	0.108774	0	0	0	0	
1	2	14.1773	2.7	2.78238	6.22884	3	23	0.55	0.752188	0.448595	3	0.704119	4	50	330	421	0.224078	26.9395	1	17.6236	7.15957	0.626125	-37.223	0.221015	0	0	0	0	
1	3	16.4343	2.7	3.11672	5.48184	2	200	0.55	0.81	0.45	3	0.831251	4	66	208	463	0.190422	33.0931	9.46575	35	4.01427	77494.8	-38.2974	900	0	0	0	0	
2	2	8.04058	2.58647	3.89522	5.3256	3	53	0.516847	0.806706	0.417261	1	0.665248	3	157	167	50	0.249457	14.3569	3.19604	14.018	1	1.41822	-23.323	0.108774	0	0	0	0	
1	3	14.1773	2.66573	2.81735	7	3	55	0.55	0.770411	0.427156	1	1.00113	3	55	330	50	0.245761	35	13.6136	15.5116	1	0.523828	-34.0182	0.180178	0	0	0	0	
1	3	14.1773	2.66573	2.56517	5.60247	3	73	0.55	0.770411	0.427156	4	1.00113	3	60	330	50	0.246467	34.7276	2.69492	15.5116	1	0.523952	-35.7522	0.189431	0	0	0	0	
1	3	14.1773	2.66573	2.56517	5.60247	3	73	0.55	0.770411	0.427156	4	1.00113	3	60	330	50	0.246467	34.7276	2.69492	15.5116	1	0.523952	-35.7522	0.189431	0	0	0	0	
1	3	14.1773	2.49773	2.3	6.1471	3	55	0.55	0.81	0.45	2	0.913081	5	55	330	217	0.246467	34.9964	13.6136	22.943	1	122297	-38.343	900	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	142	50	0.206632	29.936	1	14.018	5.93687	0.56515	-24.9297	0.132607	0	0	0	0	
1	3	14.1773	2.59335	2.3	5.8177	3	47	0.55	0.81	0.45	2	0.913081	4	55	330	136	0.25	34.9964	13.6136	13.8452	1	120242	-38.3427	900	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	142	50	0.206632	29.936	1	14.018	5.93687	0.56515	-24.9297	0.132607	0	0	0	0	
1	2	11.9011	2.58647	2.3	4.5	2	16	0.500237	0.81	0.425961	1	0.704079	3	50	93	50	0.25	5	3.19604	5	3.27125	0.967845	-14.4626	0.0994939	0	0	0	0	
1	3	14.1773	2.66573	2.81735	7	3	55	0.55	0.770411	0.4	1	1.00113	3	55	330	50	0.246467	34.5942	13.6136	32.1523	1	0.524244	-34.2392	0.180459	0	0	0	0	
1	2	14.1773	2.50125	2.3	6.1471	3	160	0.55	0.81	0.45	2	0.913081	5	55	330	500	0.25	34.9964	13.6136	14.7641	1	0.845509	-38.1828	0.562095	0	0	0	0	
1	3	11.9011	2.50371	2.81725	4.86102	3	29	0.509551	0.81	0.45	1	0.737694	3	67	171	50	0.206632	29.936	1	14.018	5.93687	0.558164	-23.8786	0.133286	0	0	0	0	
1	3	14.1773	2.28968	3.33776	6.57369	3	17	0.537655	0.767876	0.427156	4	1.00113	3	55	142	50	0.246467	35	4.41293	15.5116	1	0.577203	-27.3143	0.135189	0	0	0	0	
1	2	14.1773	2.7	2.32841	6.22884	2	99	0.55	0.81	0.45	3	1.00983	4	53	321	50	0.224078	33.6462	9.61901	15.5116	13.0076	135095	-38.3516	900	0	0	0	0	
1	2	9.57467	2.58647	3.32158	4.5	3	15	0.500237	0.809795	0.419067	2	0.962457	3	54	137	87	0.247033	5	1	22.499	1	1.2416	-20.7018	0.092802	0	0	0	0	
1	3	13.7512	2.6097	3.11672	5.75961	2	71	0.55	0.81	0.446068	3	0.802198	5	66	200	93	0.221097	26.5082	9.50802	13.6117	2.36582	0.609821	-36.5557	0.219174	0	0	0	0	
1	2	11.9011	2.58647	2.89009	5.50329	3	17	0.500237	0.81	0.426071	1	0.704079	3	93	93	50	0.25	5	3.19604	5	3.27125	0.936071	-19.7196	0.107822	0	0	0	0	
1	3	14.803	2.7	3.11672	5.27205	2	34	0.54998	0.81	0.45	3	1.10899	4	66	317	500	0.190422	30.3685	9.46575	32.5326	4.46054	88624.2	-38.3234	900	0	0	0	0	
1	2	11.9011	2.58647	3.53186	5.84466	3	22	0.532082	0.784136	0.45	1	0.665248	3	50	176	50	0.206632	14.3569	1.49638	13.5438	1	0.733372	-21.2894	0.114622	0	0	0	0	
2	2	11.9011	2.58647	3.89522	5.84466	3	22	0.55	0.784136	0.45	1	0.665248	3	97	70	50	0.206632	14.3569	3.19604	14.018	1	0.754525	-17.4211	0.113688	0	0	0	0	
1	3	14.1773	2.20035	2.81321	5.29788	2	200	0.520928	0.81	0.45	3	1.12111	3	73	175	106	0.209736	29.2095	2.17194	9.56351	7.56583	0.592068	-37.1883	0.281314	0	0	0	0	
1	3	16.4343	2.7	3.11672	5.48184	2	170	0.55	0.81	0.45	3	0.831251	4	66	144	463	0.190422	33.0931	9.46575	35	4.39406	77494.8	-38.3079	900	0	0	0	0	
1	3	14.1773	2.59335	2.3	7	3	47	0.55	0.81	0.45	2	0.913081	4	55	330	50	0.25	34.9964	13.6136	15.5116	1	120242	-38.3427	900	0	0	0	0	
1	3	14.1773	2.59335	2.3	7	3	47	0.55	0.81	0.45	2	0.913081	4	55	330	115	0.25	34.9964	13.6136	15.5116	1	120242	-38.3427	900	0	0	0	0	
1	2	8	2.58647	3.1496	5.06729	2	37	0.500237	0.81	0.425961	1	0.704079	3	50	70	50	0.25	5	3.19604	29.3903	3.27125	1.45809	-31.4811	0.0863865	0	0	0	0	
1	3	11.9011	2.50371	3.29563	5.06779	3	59	0.51755	0.809926	0.45	1	1.14975	3	50	140	50	0.206632	29.936	3.12161	9.19255	1.56149	0.557535	-23.4089	0.142631	0	0	0	0	
1	3	14.1773	2.49773	2.3	6.1471	3	55	0.55	0.81	0.45	2	0.913081	5	55	304	50	0.246467	34.9964	6.25143	22.943	1	122297	-38.3439	900	0	0	0	0	
1	2	14.1773	2.7	2.32841	6.22884	2	99	0.55	0.81	0.45	1	1.00983	4	73	321	478	0.224078	33.6462	6.55429	15.5116	13.0076	135095	-38.352	900	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	67	140	50	0.206632	30.997	1	14.018	1	0.558518	-24.3074	0.129127	0	0	0	0	
1	2	14.1773	2.7	2.32841	6.22884	2	99	0.55	0.81	0.45	4	1.00983	4	73	321	60	0.224078	33.6462	6.55429	15.5116	13.0076	135095	-38.3515	900	0	0	0	0	



#Generation 32 / 200
currentGen	32
evaluateCount	3200
totalTime	1190.62
firstFrontCount	92
frontCount	2
avgEvalTime	0.394633
#end
NumDecks	SLayout	Length	Width	Height	Wheelbase	Structure	NumChargers	Gangway	Pitch	SWidth	MType	DWidth	Topology	UPower	Capacity	ChaPow	PSpace	FA1	FA2	RA1	RA2	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	
1	2	8	2.58647	3.32158	4.5	2	15	0.500237	0.806706	0.417261	4	0.704079	3	68	70	50	0.25	5	1	14.018	1	1.47048	-27.4393	0.0775564	0	0	0	0	
1	3	14.1773	2.66573	2.3	6.1471	3	32	0.55	0.81	0.45	2	0.913081	4	55	330	50	0.246467	34.9964	13.6136	15.5116	1	116376	-38.3416	900	0	0	0	0	
1	2	14.1773	2.7	2.32841	6.29277	2	99	0.55	0.81	0.45	3	0.879053	3	73	321	50	0.224078	33.6462	4.61761	15.5116	13.0076	135095	-38.3455	900	0	0	0	0	
1	2	8	2.6265	3.32158	4.5	2	48	0.500237	0.81	0.435407	2	0.724215	3	56	70	50	0.248493	5	1.32443	14.018	1.00755	1.43655	-26.522	0.0886879	0	0	0	0	
1	3	16.4343	2.7	3.11672	5.48184	2	200	0.55	0.81	0.45	3	0.831251	4	66	208	463	0.190422	33.0931	9.46575	35	4.01427	77494.8	-38.2974	900	0	0	0	0	
1	3	14.1773	2.20003	3.10226	6.57369	3	17	0.537655	0.770411	0.427156	4	1.00113	3	55	173	50	0.246467	34.1233	8.12008	15.5116	1	0.584802	-29.4223	0.13441	0	0	0	0	
1	2	8	2.58647	3.1496	4.5	2	17	0.500237	0.81	0.425961	1	0.704079	3	59	93	50	0.25	5.62697	1	29.3903	3.27125	1.45073	-27.7418	0.0777109	0	0	0	0	
1	3	14.2019	2.66573	2.56517	5.60247	3	17	0.55	0.770411	0.427156	1	1.5	3	60	330	50	0.246467	34.1233	1	15.5116	3.4385	0.518588	-32.2864	0.160983	0	0	0	0	
1	3	14.1773	2.28968	2.85938	6.57369	3	17	0.537655	0.767876	0.427156	4	1.00113	3	55	173	50	0.246467	35	4.41293	15.5116	1	0.571855	-35.1453	0.13618	0	0	0	0	
2	3	9.333	2.50371	3.8484	4.95197	3	28	0.529546	0.808998	0.405112	2	0.714337	3	50	92	50	0.206632	17.5797	1	12.417	8.36801	0.902545	-12.8343	0.104857	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	140	50	0.206632	29.936	1	14.018	5.93687	0.56519	-24.9298	0.132517	0	0	0	0	
1	2	11.9011	2.58647	3.32158	7	2	48	0.510574	0.81	0.41913	1	0.902948	3	68	147	50	0.25	9.32326	3.19604	14.018	5.01739	1.00222	-29.8821	0.120052	0	0	0	0	
1	2	8	2.58647	3.09234	5.06729	2	37	0.500237	0.81	0.425961	1	0.65	3	50	93	50	0.25	5	3.19604	29.3903	3.27125	1.45419	-31.2558	0.0884745	0	0	0	0	
1	2	8	2.59371	3.70246	4.5	3	17	0.500237	0.81	0.425961	4	0.704079	3	50	93	50	0.25	5	3.19604	23.7389	3.27125	1.40535	-21.1216	0.0873695	0	0	0	0	
1	2	8	2.58647	3.1496	5.06729	2	37	0.500237	0.81	0.425961	1	0.704079	3	50	93	50	0.25	5	3.19604	29.3903	3.27125	1.45661	-31.3114	0.0885841	0	0	0	0	
1	2	11.9011	2.58647	3.32158	7	3	51	0.55	0.81	0.425475	1	0.704079	3	68	147	50	0.25	31.5166	3.19604	14.018	5.01739	0.919864	-33.1118	0.120696	0	0	0	0	
1	2	11.9011	2.58647	3.32158	4.99676	2	17	0.520611	0.81	0.425961	2	0.65	3	50	93	50	0.25	5	3.19604	15.6204	6.38407	1.00025	-20.1285	0.10179	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	142	50	0.206632	29.936	1	14.018	5.93687	0.56515	-24.9297	0.132607	0	0	0	0	
1	3	13.7512	2.6097	3.11672	5.75961	2	66	0.55	0.81	0.440852	3	0.802198	4	114	200	50	0.221097	26.5082	9.50802	13.6117	3.94763	0.61093	-36.022	0.207777	0	0	0	0	
1	2	8	2.59991	2.3	5.44636	2	53	0.532109	0.809067	0.419497	2	1.5	3	68	70	50	0.25	35	3.19604	5	4.68176	1.45617	-33.2894	0.0989741	0	0	0	0	
1	3	14.1773	2.59335	2.3	7	3	47	0.55	0.81	0.45	2	0.913081	4	55	330	50	0.25	34.9964	13.6136	15.5116	1	120242	-38.3427	900	0	0	0	0	
1	3	12.9173	2.50371	3.29563	4.86102	3	29	0.509551	0.81	0.45	1	0.812339	3	80	140	50	0.206632	13.418	1	14.018	5.93687	0.541281	-33.8939	0.145931	0	0	0	0	
1	3	11.9011	2.50371	3.29563	4.86102	3	29	0.465097	0.81	0.45	1	0.812339	3	80	142	50	0.206632	29.936	1	14.018	5.93687	0.531902	-24.0942	0.145377	0	0	0	0	
2	3	11.9011	2.57515	3.89522	7	3	53	0.50926	0.81	0.437981	2	0.812987	3	58	126	50	0.204604	5	1.01922	17.1126	1	0.553887	-20.5474	0.142717	0	0	0	0	
1	3	14.1773	2.20035	2.49524	5.96565	3	163	0.548902	0.81	0.45	3	0.92821	3	50	199	155	0.209736	25.8937	5.29171	16.1048	4.80831	0.542575	-37.4968	0.289888	0	0	0	0	
1	3	14.1773	2.59335	2.3	7	3	1	0.55	0.81	0.45	2	0.913081	4	55	330	50	0.25	34.9964	13.6136	15.5116	1	120242	-38.3427	900	0	0	0	0	
1	2	9.57467	2.58563	3.32158	4.5	2	15	0.481682	0.806706	0.434662	4	0.704079	3	54	70	87	0.175	5	1	27.3144	7.87174	0.984292	-22.958	0.105489	0	0	0	0	
1	2	14.1773	2.7	2.37283	6.22884	1	23	0.544986	0.752188	0.448595	3	0.704119	4	50	328	198	0.224078	33.5507	2.78023	15.5116	13.0076	0.811038	-36.9556	0.203608	0	0	0	0	
1	3	11.9011	2.50371	3.29563	5.06779	3	59	0.51755	0.772152	0.45	1	1.14975	3	50	140	50	0.206632	29.936	3.12161	26.8062	1.56149	0.547836	-23.0824	0.145325	0	0	0	0	
1	3	14.1773	2.20035	2.81321	6.97618	3	163	0.541576	0.81	0.45	3	1.09402	3	50	154	159	0.209736	25.8937	1	15.7579	1	0.536558	-37.3728	0.282956	0	0	0	0	
1	3	14.1773	2.20035	2.81321	5.33924	2	163	0.520928	0.807708	0.45	3	1.12111	3	65	111	120	0.209736	30.6025	1.1538	35	7.94563	0.591685	-37.1343	0.262442	0	0	0	0	
2	3	11.9011	2.58647	3.89522	4.5	3	53	0.50926	0.789053	0.417261	3	0.65	3	50	127	87	0.189729	8.46892	1.01922	18.7482	1	0.528773	-11.1213	0.160888	0	0	0	0	
1	3	13.7512	2.6097	3.11672	5.75961	2	71	0.55	0.81	0.447729	3	0.802198	5	114	200	93	0.221097	26.5082	9.50802	13.6117	3.94763	0.618152	-36.7534	0.22021	0	0	0	0	
